date,time,id_str,text,user_friends_count,user_followers_count,user_location,user_screen_name,user_verified,coordinates,retweet_count
1/24/2018,13:08,9.56E+17,"RT @ABC7Hughes: Looks like a little fire in the clouds this morning as the sun comes up in Clinton, MD. @ABC7EileenW @VJohnsonABC7 https://…",3553,15607,"Washington, DC",ABC7EileenW,TRUE,,4
1/24/2018,13:08,9.56E+17,"Looks like a little fire in the clouds this morning as the sun comes up in Clinton, MD. @ABC7EileenW @VJohnsonABC7 https://t.co/xk953n9I4q",2017,1672,"Washington, DC",ABC7Hughes,TRUE,,4
1/24/2018,13:07,9.56E+17,@RealFacelessMan @ianbremmer Yeah and it Boomers hadn’t voted we’d have president Clinton https://t.co/sfcC6UZyhw,2564,30401,NYC,AlexMLeo,TRUE,,0
1/24/2018,13:06,9.56E+17,"RT @RonBrownstein: In 2016, Clinton won &lt; 500 counties, Trump won &gt; 2,600. But Clinton's counties accounted for 72% of the nation's increas…",4883,10860,"Washington, DC",MMStewartNews,TRUE,,159
1/24/2018,13:02,9.56E+17,"RT @postcrime: Man shot and in critical condition in Clinton, Md. https://t.co/mnG86pcISM",369,5561,"Washington, D.C.",phscoop,TRUE,,1
1/24/2018,13:02,9.56E+17,This is what #FranklinGraham said about the Pres. Bill Clinton affair. Where now is this comprehensive “morality”?… https://t.co/m640EmqqP2,846,39605,The Sky's the Limit- WorldWide,LSpenserSmith,TRUE,,1
1/24/2018,12:59,9.56E+17,"we have. stop curling an watch, macho. nothing goes to secret society. people have political beliefs. anti trump an… https://t.co/gL6nsHqc7y",1187,1291698,In the Arena ,ChrisCuomo,TRUE,,8
1/24/2018,12:59,9.56E+17,RT @ABC7Hughes: #UPDATE: The taxi cab at the center of a crime scene in Clinton was just towed away. Silver Cab of PG tells @ABC7News its d…,199,16044,"Washington, D.C.",NewsChannel8,TRUE,,6
1/24/2018,12:59,9.56E+17,RT @ABC7Hughes: #UPDATE: The taxi cab at the center of a crime scene in Clinton was just towed away. Silver Cab of PG tells @ABC7News its d…,860,144800,"Washington, DC",ABC7News,TRUE,,6
1/24/2018,12:59,9.56E+17,#UPDATE: The taxi cab at the center of a crime scene in Clinton was just towed away. Silver Cab of PG tells… https://t.co/InoohogiGq,2017,1672,"Washington, DC",ABC7Hughes,TRUE,,6
1/24/2018,12:59,9.56E+17,UPDATE: Silver Cab of P.G. confirms that the man critically injured in the Clinton shooting is one of their drivers… https://t.co/Y8BDbK1fZd,199,16044,"Washington, D.C.",NewsChannel8,TRUE,,0
1/24/2018,12:59,9.56E+17,UPDATE: Silver Cab of P.G. confirms that the man critically injured in the Clinton shooting is one of their drivers… https://t.co/9sVMX1feE2,860,144800,"Washington, DC",ABC7News,TRUE,,2
1/24/2018,12:58,9.56E+17,"RT @jackmjenkins: Franklin Graham just now on CNN, when asked why evangelicals were harsher on Bill Clinton’s affairs than on Donald Trump:…",1012,12364,"Washington, DC",jackmjenkins,TRUE,,47
1/24/2018,12:57,9.56E+17,"RT @fox5melanie: Source: Good Samaritans in #Clinton MD came to shot cabbie’s aid, put towel under his head, covered him w blanket &amp; stayed…",2951,31934,DC,Fox5DCAllison,TRUE,,9
1/24/2018,12:57,9.56E+17,"Traffic Accidents:
Accident with injuries Minnich Rd. and Maples Rd.
Bass Rd. and Hamilton Rd.
Meyer Rd. and New Ha… https://t.co/naBOVM2PKX",340,56911,"Fort Wayne, IN ",wane15,TRUE,,3
1/24/2018,12:56,9.56E+17,"RT @RonBrownstein: In 2016, Clinton won &lt; 500 counties, Trump won &gt; 2,600. But Clinton's counties accounted for 72% of the nation's increas…",6352,84988,ny/la/rva,PeterHamby,TRUE,,159
1/24/2018,12:55,9.56E+17,more bs...now from the other side. there were legit issues there and clinton handled it poorly. were there crimes?… https://t.co/VKauKDkFEb,1187,1291699,In the Arena ,ChrisCuomo,TRUE,,2
1/24/2018,12:53,9.56E+17,"RT @RossMcleanSec: That would be ""Joe"" Lockhart, formerly President  Bill Clinton's Press Secretary  and the guy who sold Obama his house i…",4649,13925,GTA,joe_warmington,TRUE,,4
1/24/2018,12:50,9.56E+17,@demonic_hellbro @TheBlankSimon @dennisdiclaudio @disco_socialist @hannahtraining @demonic_alien @FireJoy_Ried… https://t.co/cwLFuLGktN,797,8113,press@bros4america.com,AlexMohajer,TRUE,,0
1/24/2018,12:50,9.56E+17,"RT @peterjukes: @GoodTwitty With Putin's support for far right parties across Europe, and a consistent propaganda deploying xenophobia, rac…",3204,30611,London,peterjukes,TRUE,,5
1/24/2018,12:49,9.56E+17,"@GoodTwitty With Putin's support for far right parties across Europe, and a consistent propaganda deploying xenopho… https://t.co/uBZvOAvE75",3204,30611,London,peterjukes,TRUE,,5
1/24/2018,12:42,9.56E+17,RT @PoliticalShort: Clinton–Obama Emails: The Key to Understanding Why Hillary Wasn’t Indicted. New FBI texts highlight a motive to conceal…,15126,110052,United States,PoliticalShort,TRUE,,1199
1/24/2018,12:41,9.56E+17,"RT @RWPUSA: Congress has this backward. The FBI spent over a year investigating Clinton email that no foreign power broke into, yet did not…",938,17459,Green Bay WI,harveyjkaye,TRUE,,7409
1/24/2018,12:36,9.56E+17,"RT @justinjm1: DoJ has been looking at reopening investigations of Hillary Clinton—not because of new evidence, but apparently because Trum…",1405,11569,,FridaGhitis,TRUE,,161
1/24/2018,12:35,9.56E+17,"RT @JoanneDavis: Clinton Foundation Uses Unseen Transactions for Influence Peddling
@CharlesOrtel Great Article and the #truth. #UraniumOne…",45259,69256,"Long Island, New York",mjgranger1,TRUE,,163
1/24/2018,12:34,9.56E+17,"RT @HistoricalPics: A teenage Bill Clinton shakes President John F. Kennedy's hand, Washington DC, 1963 https://t.co/F6bVP62Azr",529,1983,"Providence, RI",YianniKourakis,TRUE,,716
1/24/2018,12:33,9.56E+17,"RT @HistoricalPics: A teenage Bill Clinton shakes President John F. Kennedy's hand, Washington DC, 1963 https://t.co/F6bVP62Azr",993,29803,Dubai/Riyadh/An airport ,Reem_Abdellatif,TRUE,,716
1/24/2018,12:32,9.56E+17,"RT @HistoricalPics: A teenage Bill Clinton shakes President John F. Kennedy's hand, Washington DC, 1963 https://t.co/F6bVP62Azr",395,4019,Riga,AnsisEgle,TRUE,,716
1/24/2018,12:31,9.56E+17,"RT @HistoricalPics: A teenage Bill Clinton shakes President John F. Kennedy's hand, Washington DC, 1963 https://t.co/F6bVP62Azr",8032,236785,"北京, 中华人民共和国",mranti,TRUE,,716
1/24/2018,12:30,9.56E+17,"Did Obama, Bush, Clinton, et al. consider the political views and allegiances of presidentially appointed law enfor… https://t.co/srB5K41kLt",900,1324,"CT/Washington, DC/New Orleans",rossgarber,TRUE,,0
1/24/2018,12:29,9.56E+17,"Donna Shalala, the former Cabinet secretary under President Bill Clinton and the onetime director of the Clinton Fo… https://t.co/N268JKv9JW",1131,8684,"Tallahassee, FL",politicofl,TRUE,,1
1/24/2018,12:28,9.56E+17,"RT @fox5melanie: Source: Good Samaritans in #Clinton MD came to shot cabbie’s aid, put towel under his head, covered him w blanket &amp; stayed…",7380,255140,Washington DC,fox5dc,TRUE,,9
1/24/2018,12:28,9.56E+17,"Source: Good Samaritans in #Clinton MD came to shot cabbie’s aid, put towel under his head, covered him w blanket &amp;… https://t.co/5UMUky4c8S",569,6513,Washington D.C.,fox5melanie,TRUE,,9
1/24/2018,12:27,9.56E+17,"RT @chiIIum: Clinton–Obama Emails: The Key to Understanding Why Hillary Wasn’t Indicted

That last sentence tho @kevinh07  https://t.co/nBV…",660,10374,Metro NYC,RonColeman,TRUE,,218
1/24/2018,12:26,9.56E+17,RT @ByronYork: NYT confidently assured us Clinton-funded dossier played zero role in start of FBI Trump-Russia investigation. Became instan…,660,10374,Metro NYC,RonColeman,TRUE,,648
1/24/2018,12:26,9.56E+17,RT @ByronYork: NYT confidently assured us Clinton-funded dossier played zero role in start of FBI Trump-Russia investigation. Became instan…,855,53645,"Houston, TX",MichaelBerrySho,TRUE,,648
1/24/2018,12:22,9.56E+17,@TheBlankSimon @demonic_hellbro @dennisdiclaudio @disco_socialist @hannahtraining @demonic_alien @FireJoy_Ried… https://t.co/jwz9Liyd0Z,797,8114,press@bros4america.com,AlexMohajer,TRUE,,0
1/24/2018,12:21,9.56E+17,"RT @kurteichenwald: That carnival barker @Franklin_Graham excuses Trump's porn star escapades because @POTUS is not ""pastor of the nation""…",2993,495361,"Washington, D.C.",rolandsmartin,TRUE,,2712
1/24/2018,12:20,9.56E+17,What would the Dems &amp; press do to #Trump if #Tillerson had an private email server?  #HillaryGate  https://t.co/dPm4WwdfNr,691,17209,"Savannah, GA",JackKingston,TRUE,,0
1/24/2018,12:19,9.56E+17,you dont know that. you know people didnt like trump. you dont know it affected their work. we know there are peopl… https://t.co/Z42LHrFtON,1187,1291706,In the Arena ,ChrisCuomo,TRUE,,34
1/24/2018,12:08,9.56E+17,"CA Gov. Jerry Brown considered running for president in 2016, for a 4th time. Decided he couldn't beat another Clin… https://t.co/jbR3oeWAa9",1005,48131,"Washington, D.C.",PoliticsReid,TRUE,,0
1/24/2018,12:07,9.56E+17,"The Big Show @TSN1290Radio #NHLJets #SJSharks Hertl Hit, #NHL #Cavs #NBA #MLB #NFLPlayoffs Clinton/Beyak/Davison/Katsaros &amp; Your Calls!",1892,8520,"Winnipeg, Manitoba",JimTothSports,TRUE,,0
1/24/2018,12:07,9.56E+17,"RT @HuffPost: FBI texts reveal major flaw in GOP theory that the ""deep state"" tried to stop Trump's election https://t.co/56IdptJ50l",1715,9320,,Kymon5,TRUE,,108
1/24/2018,12:03,9.56E+17,@drmabuse I would never say I sympathize with Trump - I just rather ridicule my politicians for their politics rath… https://t.co/K6cn6YIDiL,934,6931,InEveryDreamhomeAHeartache,heyCasperKelly,TRUE,,0
1/24/2018,12:02,9.56E+17,"Man shot and in critical condition in Clinton, Md. https://t.co/G8FykhwZoV",503,6759,"Washington, DC",postmetrogirl,TRUE,,0
1/24/2018,12:02,9.56E+17,RT @ByronYork: NYT confidently assured us Clinton-funded dossier played zero role in start of FBI Trump-Russia investigation. Became instan…,1900,22025,"Greenwich, CT",tomborelli,TRUE,,648
1/24/2018,11:55,9.56E+17,"RT @MikeaTurnerTV: A man is in critical, but stable condition after being shot in the 9000 blk of Ballard Lane in #Clinton this morning. Th…",5455,105496,"Washington, DC",wusa9,TRUE,,6
1/24/2018,11:54,9.56E+17,RT @ByronYork: NYT confidently assured us Clinton-funded dossier played zero role in start of FBI Trump-Russia investigation. Became instan…,2508,162346,California,hughhewitt,TRUE,,648
1/24/2018,11:52,9.56E+17,RT @JulianAssange: Iraq war huckster and Hillary Clinton pal Bill Kristol calling for the kidnapping and assassination of @WikiLeaks staff…,1125,138222,MD/DC,CassandraRules,TRUE,,4369
1/24/2018,11:48,9.56E+17,"A man is in critical, but stable condition after being shot in the 9000 blk of Ballard Lane in #Clinton this mornin… https://t.co/Ns6byN9XcQ",1341,2406,,MikeaTurnerTV,TRUE,,6
1/24/2018,11:47,9.56E+17,"RT @kurteichenwald: That carnival barker @Franklin_Graham excuses Trump's porn star escapades because @POTUS is not ""pastor of the nation""…",4947,6059,Miami / Fort Lauderdale,RobbinSimmons7,TRUE,,2712
1/24/2018,11:44,9.56E+17,The pieces of the puzzle are falling into place. The picture revealed is VERY interesting. If you only read one thi… https://t.co/w2yz8zVygw,840,14427,"Emerald Gulf Coast, FL",BrianWilsonDC,TRUE,,22
1/24/2018,11:35,9.56E+17,@ABC7News Police say there is currently no reason to believe that the Clinton shooting is connected to the fatal st… https://t.co/BV8HUbysMH,199,16045,"Washington, D.C.",NewsChannel8,TRUE,,0
1/24/2018,11:35,9.56E+17,Police say there is currently no reason to believe that the Clinton shooting is connected to the fatal stabbing at the home in Camp Springs,860,144800,"Washington, DC",ABC7News,TRUE,,0
1/24/2018,11:35,9.56E+17,RT @LowyInstitute: Why Hillary Clinton still haunts Donald Trump | @KateHarveston https://t.co/RtwGy1dlii,1127,3231,,danielflitton,TRUE,,3
1/24/2018,11:30,9.56E+17,"Hitch on Bill Clinton: ""A man in politics, for therapy.""",889,1381,Washington,CurtMills,TRUE,,0
1/24/2018,11:30,9.56E+17,EXCLUSIVE: Councillor Janet Blake voted on Aston Clinton and Long Crendon planning applications - even though she h… https://t.co/Gm52UCjeQy,307,2352,"Well Street, Buckingham",AdvertiserGrp,TRUE,,0
1/24/2018,11:28,9.56E+17,NYT confidently assured us Clinton-funded dossier played zero role in start of FBI Trump-Russia investigation. Beca… https://t.co/mVcmkUnmar,1152,231944,"Washington, D.C.",ByronYork,TRUE,,648
1/24/2018,11:23,9.56E+17,"“Nearly every new Trump move has been treated as a five-alarm fire with united resistance, with Hillary Clinton die… https://t.co/qPOBIjWlQY",176,68521,,POLITICOMag,TRUE,,2
1/24/2018,11:23,9.56E+17,RT @JulianAssange: In case all those fawning pictures with Kissinger didn't make it clear. Here's Hillary Clinton promoting Bill Kristol: n…,913,27924,Tampa Florida ,rhowardbrowne,TRUE,,2130
1/24/2018,11:23,9.56E+17,EXCLUSIVE: @AVDC councillor Janet Blake voted on planning applications - even though she had invested in developer.… https://t.co/LzfSemLMqt,307,2352,"Well Street, Buckingham",AdvertiserGrp,TRUE,,1
1/24/2018,11:22,9.56E+17,UPDATE: Police say a man is in critical condition after he was found on the ground with multiple gun shot wounds at… https://t.co/Rg44lf2ISq,199,16045,"Washington, D.C.",NewsChannel8,TRUE,,0
1/24/2018,11:22,9.56E+17,UPDATE: Police say a man is in critical condition after he was found on the ground with multiple gun shot wounds at… https://t.co/7RnBlqe2Yt,860,144800,"Washington, DC",ABC7News,TRUE,,2
1/24/2018,11:19,9.56E+17,"RT @kurteichenwald: That carnival barker @Franklin_Graham excuses Trump's porn star escapades because @POTUS is not ""pastor of the nation""…",917,24015,"South East, England",walegates,TRUE,,2712
1/24/2018,11:18,9.56E+17,RT @JulianAssange: Iraq war huckster and Hillary Clinton pal Bill Kristol calling for the kidnapping and assassination of @WikiLeaks staff…,437,797575,London,PrisonPlanet,TRUE,,4370
1/24/2018,11:14,9.56E+17,RT @JoanneDavis: 16) American public has an absolute right to learn how charities are abused by politically connected #bureaucrats. Congres…,45259,69257,"Long Island, New York",mjgranger1,TRUE,,35
1/24/2018,11:11,9.56E+17,"@PGPDNews @News4Today @nbcwashington * Happened: 2:40 am, 9000 block of Ballard Lane, Clinton, MD
* Victim shot mul… https://t.co/Bm1Z8JTMU9",1264,3461,,JustinNBC4,TRUE,,0
1/24/2018,11:11,9.56E+17,"RT @kylegriffin1: ""Counties that voted for Hillary Clinton against Trump in 2016 accounted for nearly three-fourths of the nation's increas…",4568,61959,NYC,justinhendrix,TRUE,,651
1/24/2018,11:10,9.56E+17,"RT @jdawsey1: Acting FBI Director Andrew McCabe left Oval ""disturbed"" after Trump asked him whom he voted for and criticized his wife for t…",1690,3066,"Washington, D.C.",AdamWollner,TRUE,,901
1/24/2018,11:03,9.56E+17,"Cab driver shot in Clinton, MD overnight - apparent robbery - gunshot wounds to head and neck - police still on sce… https://t.co/abIRtZ0xfB",2633,15576,"Washington, DC via PA & OH",stevechenevey,TRUE,,1
1/24/2018,11:00,9.56E+17,"#BREAKING Two separate scenes in Prince George's Co following violent attacks #DMV:

-6700blk Geneva Lane..officers… https://t.co/12Xxl7l7F7",3150,15964,,AnnieYuFox5,TRUE,,2
1/24/2018,10:59,9.56E+17,"RT @fox5melanie: #PrinceGeorges County police investigating #shooting in #Clinton, MD involving a cab driver. Should get more info from @PG…",7380,255144,Washington DC,fox5dc,TRUE,,6
1/24/2018,10:58,9.56E+17,"RT @RadioFreeTom: Imagine the GOP reaction in the alternative universe if President Hillary Clinton did this. On Fox, Sean Hannity would be…",2769,17113,DC; kondik@virginia.edu,kkondik,TRUE,,420
1/24/2018,10:58,9.56E+17,"RT @Thomas1774Paine: ICYMI / “Brazen Plot To Exonerate Hillary Clinton” And Frame Trump Unraveling, Says Former Fed Prosecutor https://t.co…",3994,4242,"Orlando, FL",itsYourGrace,TRUE,,413
1/24/2018,10:56,9.56E+17,RT @JulianAssange: Iraq war huckster and Hillary Clinton pal Bill Kristol calling for the kidnapping and assassination of @WikiLeaks staff…,12,37385,Australia,WikiLeaksParty,TRUE,,4370
1/24/2018,10:49,9.56E+17,"#PrinceGeorges County police investigating #shooting in #Clinton, MD involving a cab driver. Should get more info f… https://t.co/6cRCjmAlN1",569,6513,Washington D.C.,fox5melanie,TRUE,,6
1/24/2018,10:45,9.56E+17,RT @ABC7Hughes: #BREAKING: @PGPDNews on scene of a shooting on Ballard Lane in Clinton. Detectives have been focusing their attention aroun…,860,144800,"Washington, DC",ABC7News,TRUE,,4
1/24/2018,10:41,9.56E+17,"RT @TomFitton: .@JudicialWatch uncovered how Andrew McCabe, FBI #2, didn't recuse himself from Clinton email investigation until a month be…",45259,69257,"Long Island, New York",mjgranger1,TRUE,,1921
1/24/2018,10:40,9.56E+17,Important to remember that the FBI massively hurt Hillary Clinton's campaign just days before the election.,956,44528,Germany,crehage,TRUE,,0
1/24/2018,10:40,9.56E+17,#BREAKING: @PGPDNews on scene of a shooting on Ballard Lane in Clinton. Detectives have been focusing their attenti… https://t.co/8GakqqxtwR,2017,1672,"Washington, DC",ABC7Hughes,TRUE,,4
1/24/2018,10:32,9.56E+17,"#BREAKING @PGPDNews is responding to a shooting in Clinton, Maryland. Here's what we know: https://t.co/ay7FBRsw5r",5455,105496,"Washington, DC",wusa9,TRUE,,0
1/24/2018,10:28,9.56E+17,Think about how the Community Reinvestment Act initiated by Jimmy Carter then fortified by Bill Clinton forced bank… https://t.co/JAFtKIQPSQ,7934,210203,New Jersey & New York,cvpayne,TRUE,,336
1/24/2018,10:27,9.56E+17,"RT @mattyglesias: Because politics has changed a lot, Giuliani even sued the Clinton administration (and lost in 1997) to try to maintain a…",137,4320,New York City,jwomack,TRUE,,77
1/24/2018,10:25,9.56E+17,It's that Vinyl Wedneday again.... George Clinton &amp; Parliament - Funkadelic Family Series Pt.2 Read more:… https://t.co/g5J85Hjubp,10713,11906,Amsterdam,susannealt,TRUE,,3
1/24/2018,10:24,9.56E+17,"@KPL2383 @imillhiser No.  If it were, Clinton would be president.",247,2019,,jeisrael,TRUE,,0
1/24/2018,10:21,9.56E+17,"RT @KennyKoonga: #BREAKING Cab Driver shot 9000 blk Ballard Lane, Clinton, MD. @PGPDNews on scene investigating. Possible motive is robbery…",7380,255146,Washington DC,fox5dc,TRUE,,7
1/24/2018,10:15,9.56E+17,Donald Trump 'asked potential new FBI director how he voted in 2016 election' https://t.co/ucys7yHULS,1107,2449064,"London, England",Independent,TRUE,,14
1/24/2018,10:13,9.56E+17,"RT @RadioFreeTom: Imagine the GOP reaction in the alternative universe if President Hillary Clinton did this. On Fox, Sean Hannity would be…",2030,4995,"Washington, DC",rschles,TRUE,,420
1/24/2018,10:13,9.56E+17,RT @misshoknews: We have a must-read Bucks Herald exclusive this week: How a leading councillor voted on planning matters relating to a dev…,2715,2917,London,greenwood100,TRUE,,6
1/24/2018,10:11,9.56E+17,@GameplayJenny Clinton was interviewed for 8 hours. He was prepared and clever and he slipped up. Trump hasn’t got… https://t.co/hNnBG8sai3,2057,126025,london,EmmaKennedy,TRUE,,0
1/24/2018,10:10,9.56E+17,"#BREAKING: PGPD heading to their second crime scene of the morning, this time a shooting that occurred in Clinton a… https://t.co/NyzfyHCPlH",5455,105496,"Washington, DC",wusa9,TRUE,,2
1/24/2018,10:10,9.56E+17,Hillary Clinton has arrived #DisappointMeIn4Words,746,16168,"North Myrtle Beach, SC",johnhawkinsrwn,TRUE,,0
1/24/2018,10:08,9.56E+17,RT @PGPDNews: Detectives are investigating a contact shooting in the 9000 block of Ballard Lane in Clinton. PIO heading to the scene.,2341,12730,"Washington, DC",ErinFox5DC,TRUE,,11
1/24/2018,10:03,9.56E+17,RT @RaagatrippinRGT: The composer of our First acapella original single 'Tonight we Dance' for @jamminOfficial...the amazing @ClintonCerejo…,447,157909,Mumbai,ClintonCerejo,TRUE,,26
1/24/2018,10:00,9.56E+17,We have a must-read Bucks Herald exclusive this week: How a leading councillor voted on planning matters relating t… https://t.co/Hvto3Frkfx,307,2352,"Well Street, Buckingham",AdvertiserGrp,TRUE,,0
1/24/2018,9:56,9.56E+17,Detectives are investigating a contact shooting in the 9000 block of Ballard Lane in Clinton. PIO heading to the scene.,927,25825,Maryland,PGPDNews,TRUE,,11
1/24/2018,9:51,9.56E+17,Why Hillary Clinton still haunts Donald Trump | @KateHarveston https://t.co/RtwGy1dlii,1530,46751,"Sydney, Australia",LowyInstitute,TRUE,,3
1/24/2018,9:46,9.56E+17,RT @MartinDoyleIT: Bill Clinton could feature in 2nd series of Derry Girls https://t.co/LwjMg2FeYR,1891,4327,"Dublin, Ireland",JoanScalesIT,TRUE,,2
1/24/2018,9:40,9.56E+17,"Ex-Clinton Foundation head Donna Shalala may be eyeing House seat, report says https://t.co/oHUkXd13Kq",1557,1123568,New York City,foxandfriends,TRUE,,19
1/24/2018,9:25,9.56E+17,"RT @RepMarkMeadows: Folks, this stinks to high heaven. If this is anything what it looks like--the FBI changing course on investigation, pu…",3994,4243,"Orlando, FL",itsYourGrace,TRUE,,2110
1/24/2018,9:19,9.56E+17,"RT @MarkDice: Newsweek is reporting that Hillary Clinton could still win the 2016 election 😆 (Really, they are!)   https://t.co/FZ3rErTVCi…",212,304328,New Videos Monday - Friday,MarkDice,TRUE,,276
1/24/2018,9:07,9.56E+17,RT @PoliticalShort: Clinton–Obama Emails: The Key to Understanding Why Hillary Wasn’t Indicted. New FBI texts highlight a motive to conceal…,44979,123968,"OC, California",Shastina_Eloff,TRUE,,1199
1/24/2018,9:04,9.56E+17,RT @bgood12345: 🚨💩🐀Clinton Foundation Uses Unseen Transactions for Influence Peddling🚨The Clinton Foundation committed Gigantic Frauds‼️🗣🗣#…,44979,123968,"OC, California",Shastina_Eloff,TRUE,,662
1/24/2018,8:54,9.56E+17,I agree with @SauravDatta29's here. #India's Supreme Court hearings need to be live-streamed. Specially in cases li… https://t.co/RkUnBxjnDB,215,8023,India,Rita_Banerji,TRUE,,1
1/24/2018,8:49,9.56E+17,a cabal dedicated to defeating Trump in 2016 &amp; plan to let Hillary Clinton skate free in the classified email probe https://t.co/U8n8LVKc00,657,9239,,rogerkimball,TRUE,,9
1/24/2018,8:46,9.56E+17,"A new paper by two former Hillary Clinton aides, criticizing digital advertising as a tool for disinformation campa… https://t.co/4bAMZmEABk",3802,27003,Paris and around the world,martelf,TRUE,,3
1/24/2018,8:45,9.56E+17,RT @snopes: Did Newsweek report that President Donald Trump will be removed and replaced by Hillary Clinton? https://t.co/jeIaXcNVc2,1118,2086,"East End OG, London",tufayel,TRUE,,7
1/24/2018,8:41,9.56E+17,"@LuckyJimJD And is it more important that Peter Daou be non-white, or that he adores Hillary Clinton?",8136,27012,"Diamond Heights, San Francisco",adrielhampton,TRUE,,0
1/24/2018,8:25,9.56E+17,"@DrMatthewSweet @FT Yes. Just like the narrative around “cold, dislikeable” Hillary Clinton was shaped by political… https://t.co/jBw4TuT9oV",998,83091,"London, England",helenlewis,TRUE,,9
1/25/2018,0:00,9.56E+17,"Corruption is Mueller’s specialty – Time to shut down the Russia Witch Hunt, lock down all evidence and arrest corr… https://t.co/j0uI9yIVpJ",2174,1641213,"New York, NY",LouDobbs,TRUE,,6061
1/24/2018,22:00,9.56E+17,Call it Treason! - Whistleblower Informant confirms existence of Secret Society of high-level FBI officials plottin… https://t.co/B8TXR8JLTb,2174,1641213,"New York, NY",LouDobbs,TRUE,,6560
1/25/2018,18:48,9.57E+17,"This is so cool

Major business leaders go one by one and tell the President why they are investing tens of billion… https://t.co/sGV76SvLBG",209824,305646,"Chicago, Illinois",charliekirk11,TRUE,,3192
1/26/2018,5:00,9.57E+17,Real News with David Knight @libertytarian @InfoWars on @MagaOneRadioNet - Listen at https://t.co/Nb5E29XFGD Mon-Fr… https://t.co/SZ9eTVeKgY,38475,57282,"Washington, DC",peterboykin,TRUE,,0
1/24/2018,21:58,9.56E+17,"#MAGA people. #MAGA. Right, Donnie? @realDonaldTrump https://t.co/LHAz89zBXc",1430,2037,USA/UK/Czech Republic,shaun_obanion,TRUE,,0
1/25/2018,20:48,9.57E+17,This is huge: Dutch security and intelligence (@AIVD) infiltrated Russian hackgroup Cozy Bear since summer 2014. Ev… https://t.co/SEPwmTT12m,1557,2330,The Netherlands,Eurabist,TRUE,,2683
1/25/2018,0:43,9.56E+17,"Russian meddling didn't end in 2016. Just this month, Russian-linked Twitter accounts bolstered misleading partisan… https://t.co/I5051ZXlrb",976,376900,"Connecticut, USA",SenBlumenthal,TRUE,,871
1/25/2018,3:26,9.56E+17,".@MonicaCrowley: ""This entire investigation was predicated on a lie about Russian collusion, which was essentially… https://t.co/B1Kbl64R6y",411,17035671,U.S.A.,FoxNews,TRUE,,413
1/25/2018,0:36,9.56E+17,FOX 7 Discussion: Russian investigation https://t.co/VJudelvgRt https://t.co/GMGx1QEDl2,692,117071,"Austin, TX",fox7austin,TRUE,,0
1/25/2018,0:30,9.56E+17,President Trump is willing to testify in the special counsel's investigation into Russian interference in the 2016… https://t.co/rraQFkBu89,2694,62263,Milwaukee,journalsentinel,TRUE,,0
1/25/2018,0:24,9.56E+17,Trump says he’s looking forward to talking with Special Prosecutor Robert Mueller in Russian probe… https://t.co/vpYjY9IDUe,558,14975,"Jacksonville, FL",WOKVNews,TRUE,,0
1/25/2018,0:05,9.56E+17,"RT @CBSNews: President Trump says he's ""looking forward"" to being interviewed by special counsel Robert Mueller in the investigation into R…",7274,186834,"Minneapolis, MN",WCCO,TRUE,,27
1/25/2018,0:04,9.56E+17,Trump says he’s looking forward to talking with Special Prosecutor Robert Mueller in Russian probe https://t.co/WspprnLTY7,237,837,"Athens, GA",magic1021,TRUE,,0
1/25/2018,0:00,9.56E+17,"Pres. Trump said he's ""looking forward"" to testifying in investigation into Russian interference.… https://t.co/BJuxYd2qEH",817,154963,"Little Rock, Arkansas",THV11,TRUE,,0
1/24/2018,23:56,9.56E+17,Trump says he’s looking forward to talking with Special Prosecutor Robert Mueller in Russian probe https://t.co/3Eoknjn7ED,42,212,,1037ChuckFM,TRUE,,0
1/24/2018,23:56,9.56E+17,Trump says he’s looking forward to talking with Special Prosecutor Robert Mueller in Russian probe https://t.co/J3LF2gf3Bp,76,488,Georgia,YourGACountry,TRUE,,0
1/24/2018,23:49,9.56E+17,JUST IN: President Trump says he’s looking forward to talking with Special Prosecutor Robert Mueller on Russian inv… https://t.co/FQeK9923zJ,164,38919,Atlanta,wsbradio,TRUE,,0
1/24/2018,23:45,9.56E+17,Trump says he’s looking forward to talking with Special Prosecutor Robert Mueller in Russian probe… https://t.co/bDx1lHe5ig,505,29612,"Tulsa, OK",KRMGtulsa,TRUE,,0
1/24/2018,23:45,9.56E+17,RT @drawandstrike: It's all coming together. The plotters spent the time from the election to early Jan. setting up a plan to use Flynn's p…,660,10375,Metro NYC,RonColeman,TRUE,,285
1/24/2018,23:37,9.56E+17,Donald Trump says he's willing to be questioned under oath by special prosecutor Robert Mueller as part of his inve… https://t.co/qNOd09p8hJ,62,20383,UK,lbcbreaking,TRUE,,9
1/24/2018,23:27,9.56E+17,"RT @CBSNews: President Trump says he's ""looking forward"" to being interviewed by special counsel Robert Mueller in the investigation into R…",2598,4599,Chicago,wendywidom,TRUE,,27
1/24/2018,23:24,9.56E+17,"President Trump says he's ""looking forward"" to being interviewed by special counsel Robert Mueller in the investiga… https://t.co/zmbzDtWgTF",429,6369416,"New York, NY",CBSNews,TRUE,,27
1/24/2018,23:09,9.56E+17,President Trump says he's willing to testify in the special counsel's investigation into Russian interference in th… https://t.co/i1xFvekjrw,2041,182656,"Buffalo, NY",WGRZ,TRUE,,0
